duration,rms,zcr,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,pitch_mean,pitch_std,f1_mean,f2_mean,f3_mean,hnr,silence_ratio,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,skewness,kurtosis,label
4.528625,0.05840068,0.100283340669014,1357.5450282601912,1337.6788336048785,2542.2535211267605,0.09481183,202.1036874042216,37.6329956729596,661.1959810267066,1857.3171834496527,3041.661917727024,14.560025243186288,0.2253521126760563,-310.82208,89.35458,-13.459974,11.044834,-16.196749,-3.2109733,-17.909754,-9.781639,-14.094256,-12.133892,-6.706924,0.061401475,-4.7760677,0.1648290613079215,4.505523670898191,0
2.2480625,0.05325759,0.1417803697183098,1820.7751032013568,1572.9667911166946,3295.884683098592,0.023646424,200.8446331963513,18.103441016015463,744.0032475602353,1830.0468297492696,2889.7438394911023,14.171179064399514,0.2957746478873239,-305.6067,90.29447,-13.286048,15.615232,-1.6147734,-8.491137,-13.578099,-15.893036,0.32674068,-4.7869244,3.5120103,-15.303231,3.3835747,0.4239366380169866,4.973822024654876,1
3.976,0.06590029,0.12948828125,1574.0151598300874,1420.9349118023613,2908.625,0.016868679,195.1141328441473,33.01309150075955,677.7971235850869,1873.2298018785425,2851.570049874487,16.919143723619044,0.144,-287.39484,100.94472,-15.824973,24.256254,-6.116642,-8.011155,-12.06824,-10.056142,-8.7935,-13.9227085,-1.0161408,-3.5137062,0.40184492,0.1499941991231106,4.034267740191747,1
2.2530625,0.05437358,0.0656360035211267,1056.001240726028,1241.1812926752173,2324.3838028169016,0.1804925,174.33674042330148,26.70295551832189,617.1211000127805,1990.808937086118,2973.365139158353,17.36258322322489,0.3380281690140845,-383.90198,88.71273,-2.3404987,33.2855,12.724475,-16.56209,-14.120556,-2.9488099,-1.4994142,-11.216694,1.7309781,-4.509188,2.5174646,-0.1137015619945088,2.721182611439236,0
2.8240625,0.05194098,0.0916542310393258,1334.560361138933,1488.8476718249012,2799.3328651685392,0.013387955,98.45705708762112,12.59298843959807,625.9251249558478,1650.751190233307,2777.647823327343,9.85311706819338,0.2584269662921348,-311.1401,117.89882,6.11299,20.348537,-4.8249884,18.296873,-27.929314,-16.481789,-19.285215,-13.636838,9.979,-10.073414,-2.2611413,-0.5574470664184893,4.992072596423995,1
3.4,0.062093012,0.060546875,1115.3240565349222,1314.4549728794857,2270.589953271028,0.003917599,103.86234546321104,16.391625271955665,620.468239240799,1618.9080012972097,2702.053714767275,9.745592785884488,0.1962616822429906,-297.71603,131.16794,-15.298381,30.643124,-9.628052,13.746482,-22.618929,-20.526527,-10.402417,-11.985887,8.737298,-6.6074305,-6.3598,-0.3843545302974304,4.033934108950837,1
5.896,0.06986242,0.0874129011824324,1122.872913902085,1105.8911225669167,2110.7263513513512,0.009938667,126.7049372537971,20.209464689231087,517.200138461963,1648.202698248301,2630.603976162025,10.166906936564128,0.0756756756756756,-254.33983,156.12874,-23.935472,24.701777,4.5208893,-8.698353,-13.042554,-22.86724,-11.217763,-7.2932816,-5.763564,-7.4946,-0.3824074,-0.9189458187012344,5.52323036296348,1
3.656,0.0658202,0.1437882133152173,1774.4512955216587,1590.156485223194,3324.0489130434785,0.022328572,182.0783704253679,26.834050755821043,724.6837070360398,2042.203777431048,2887.338790050038,15.697854411678252,0.1130434782608695,-267.31546,86.10564,-7.160192,33.43862,-2.6203983,-18.288298,-9.549127,-6.5885463,-16.673006,-10.985182,-0.12916496,0.91062915,-0.60162705,0.2082341795211248,2.67323915067288,1
2.9496875,0.049647957,0.1271998907930107,1611.58439712668,1406.748975739395,2839.2137096774195,0.15736644,184.3397782229869,21.49673440435749,687.4378032299007,1853.436780028533,2939.3505702474176,14.836567296599346,0.3010752688172043,-348.8779,80.216415,-0.887914,11.716587,9.32663,-9.472586,-12.580496,-8.793978,-0.5602731,-5.2740607,-0.75891936,-8.807648,-0.09831164,0.0801892629040222,5.308511415976637,0
6.6,0.0598273,0.0900654815821256,1319.544869276727,1432.698994768166,2652.815519323672,0.013987338,197.01265049897668,31.62064662811915,533.4942256514969,1802.8868554233636,2755.985393788023,16.611659594563474,0.178743961352657,-313.57874,101.65505,-7.9888344,25.370405,-0.049592614,-15.05711,-7.363036,-16.224827,-15.028598,-12.225852,-2.9436681,-5.0083222,1.4986879,0.1698802987387917,4.960775239876411,1
2.206625,0.050089788,0.114555027173913,1361.5712337896866,1286.0775761887992,2651.0416666666665,0.19474469,204.34507136680784,33.73892050527287,722.3222621086956,1813.7270801034647,3149.1879877742454,15.20120425362353,0.3333333333333333,-353.33286,76.899216,-15.403765,6.851786,-6.4211235,0.75410634,-16.042852,-5.291547,-8.85223,-12.4200325,-7.720528,1.6280537,-6.962458,0.2001145495869926,3.9368751539803775,0
3.762375,0.05519444,0.0505867650953389,926.6781180081348,1116.7041248251198,1878.177966101695,0.10754157,101.47704194881638,9.087774125218855,591.8454562108831,1638.537931395262,2826.6017120484,10.5471125702228,0.2796610169491525,-344.20206,120.389366,-7.3080792,25.5583,-3.9491558,13.597977,-19.899393,-17.70574,-6.696918,-12.676685,6.5395594,-3.4369233,-3.9161317,-0.5028139696777347,3.433022597429935,0
3.7043125,0.05958735,0.1291040880926724,1408.504946145205,1312.3210447376046,2532.1928879310344,0.11749059,193.46116852123225,19.797110713228463,580.5815284927321,1702.5057609511102,2746.0191322382693,14.428776122834668,0.1982758620689655,-296.2029,108.146385,-12.695803,5.892886,5.596589,-16.909044,-17.681686,-10.187654,-3.7675009,-7.0375724,-1.9507525,-8.755402,-1.3038967,0.0565206976139127,4.290460777416548,0
2.8880625,0.05886311,0.1133510044642857,1515.8393126728783,1502.5200643772164,2883.928571428572,0.016488846,192.05815929303895,23.36480907190249,690.7351997683645,1894.5750301502792,2889.579659942468,12.68367968106795,0.1868131868131868,-278.17313,103.25397,-5.770569,24.949507,-1.293291,-10.398646,-13.061969,-7.7783666,-9.30414,-8.484414,-0.60920286,-14.605756,-2.1638677,0.2865428920302604,5.708982583475191,1
2.7406875,0.052334193,0.0700740370639534,1044.1018424453707,1137.6573009938302,2086.845930232558,0.15590405,103.72618147461247,17.271785606615694,641.6359405841104,1739.0545841226144,2883.788897041082,9.62708380250789,0.3023255813953488,-355.86536,109.406204,-1.8919649,28.076519,-4.182072,13.459092,-21.83703,-13.952543,-5.273086,-15.985622,4.532742,-3.4026744,-2.5124397,-0.6109363569384355,3.1897041354241145,0
3.0425625,0.04859357,0.0669657389322916,1047.294232068469,1053.587620284375,2068.929036458333,0.15764992,111.48299451737144,23.065551456237067,653.4733633250412,1657.4802685681195,2855.048806928291,12.483392327412778,0.375,-354.8152,123.72247,-15.666684,10.32931,0.77666885,-1.0540068,-1.1647099,-14.021972,-6.244248,-1.6654196,-4.780271,-0.7369313,0.06538916,-1.620632417757002,9.5191378153467,0
3.6114375,0.056181267,0.1382786573561946,1500.0862219819485,1413.3664565207418,2800.8158185840707,0.124388896,182.442280290547,15.49972047504376,689.4734527428553,1832.651119037847,2825.3064056506464,14.085967432135217,0.2566371681415929,-332.59332,94.44509,-3.10044,11.216776,10.2788515,-9.712892,-15.27199,-6.71359,-0.5302621,-5.156064,-2.7164474,-9.079565,-2.1466012,0.3017701410292667,4.254753861239522,0
4.726,0.065496236,0.1056634026604729,1391.7765884145433,1253.6893640117223,2407.305743243244,0.09377509,222.73335737902343,30.08258310396143,623.9285401260094,1733.8487128922718,3043.406113846488,14.376607561582931,0.1351351351351351,-283.8748,98.21941,-14.616211,4.7138014,-16.821484,-2.9961634,-23.5286,-12.339254,-17.574022,-13.691412,-7.4122043,1.4410491,-6.43003,0.053534840682464,3.7325573540024495,0
4.936,0.0669276,0.160609879032258,1697.389923801308,1505.827665405168,3017.842741935484,0.031575948,195.16750347046508,17.340013454783474,660.9442873535675,1752.3993312731873,2816.392635657004,15.526642980923627,0.1419354838709677,-269.0629,98.76077,-8.869286,11.340705,-2.6657739,-13.460705,-11.096228,-13.39725,-12.7204275,-13.741772,-1.8043321,-3.8010283,3.1693394,-0.1366948526445774,5.787483094187964,1
2.3120625,0.058817454,0.0901380565068493,1291.8254475222927,1415.3790652216678,2637.73544520548,0.009075862,104.6141059583561,13.54072498737358,643.7071089576726,1677.6031063468963,2744.2261766979286,9.52374960845421,0.2054794520547945,-292.25708,129.76569,-4.6914563,21.773474,-1.5573803,12.543009,-26.136997,-13.481227,-11.846936,-13.078538,9.621397,-5.9777026,-7.807575,-0.5965724954414339,4.918052500880805,1
3.336,0.061376493,0.1469168526785714,1701.9835725447697,1528.387081645447,3066.4434523809523,0.017007992,185.8325821053102,17.606342103655756,697.1994651351181,1775.7447445158762,2714.815662029355,13.383667911290804,0.1428571428571428,-284.92352,107.80937,-8.530227,13.436861,10.877841,-14.181904,-12.805294,-7.1605067,-4.6568055,-9.32727,-3.8585017,-17.996836,0.29224336,0.1671808218259433,2.898311957050308,1
2.8240625,0.060681723,0.0994228405898876,1306.2908690978293,1427.197258928365,2584.70856741573,0.017563364,99.07018151939332,13.325031568059783,648.5299211879934,1733.089995544609,2803.5368024449663,8.742375762300341,0.1685393258426966,-293.86026,118.69942,-2.5116084,37.86856,9.684918,12.478187,-36.88458,-17.921293,-10.59914,-3.9107888,4.797422,-3.9563155,-4.125283,-0.689673318583151,5.315204279080577,1
3.4,0.060837835,0.1471597546728972,1686.480061715922,1596.4711795480018,3162.1641355140187,0.018136999,187.2306521895493,22.62410910864724,661.3145711519609,1761.609329763637,2786.1036627306835,11.363430390224428,0.1682242990654205,-249.90718,106.10426,-13.27031,13.331721,9.436731,-15.967561,-13.809669,-8.870153,-0.71806735,-6.3653226,-2.4911017,-12.054186,-2.67638,0.5015163992211149,5.00610731667728,1
3.72,0.062424544,0.0942883613782051,1407.5791983578936,1424.4500650965383,2705.862713675214,0.0127857225,191.75749453751905,46.07121162780964,705.7846965181564,1846.9243440037949,2897.6760403512203,13.707558489501356,0.1709401709401709,-281.735,106.61842,-20.724485,10.851143,-17.140537,-3.2489636,-10.201926,-7.242041,-11.4097395,-7.8735704,-10.996402,0.46046922,-4.6436057,-0.0657522906766644,4.796334294831107,1
4.0294375,0.05375336,0.1121535528273809,1428.8132556490534,1297.877046326029,2605.840773809524,0.10665878,201.66625732715573,26.76786600745708,723.2511263288874,1862.484707531659,3002.4662319919253,14.951210378663442,0.2619047619047619,-340.766,88.886246,-21.497076,5.6946645,-10.205504,-5.680195,-18.741173,-5.68424,-7.553083,-11.566447,-8.892293,2.3717384,-5.115201,0.0452180974507339,5.257548024058636,0
5.0640625,0.06767422,0.1122954746462264,1449.8444741657288,1372.2639568679897,2650.0098270440253,0.014560068,203.21743650886435,36.40695116417541,657.5399761846795,1786.2562273055255,2779.4704310801467,14.930615991551832,0.0754716981132075,-248.96472,108.27464,-30.144157,10.881139,-19.526121,-8.717716,-16.124516,-6.6120143,-14.658381,-14.156058,-11.628179,-0.5439289,-10.943243,-0.2453100989535786,7.078208527586202,1
4.936,0.07063303,0.1091922883064516,1464.612261364769,1491.4519708780394,2666.2298387096776,0.0194273,189.71702963704664,24.81705800461592,607.2779316614934,1749.8934181038144,2734.3754088258383,16.602349903933,0.1161290322580645,-280.54663,108.91743,-5.4459057,10.480277,2.1880069,-16.34585,-4.7284555,-15.329845,-9.471995,-11.478423,-5.478339,-2.4224634,1.4048364,0.085669406339383,2.5471601474785137,1
4.2320625,0.06657936,0.1234543879229323,1687.7770293494175,1515.7917489326433,3091.6353383458645,0.025214944,230.42566519863388,38.82355968043878,691.6447584062834,1759.8531485724322,2928.6959437569158,12.737173021332572,0.1052631578947368,-244.8883,97.98838,-18.34562,6.620073,-19.698889,-4.4033856,-14.687411,-13.649833,-14.334165,-13.239039,-5.169777,-3.7399433,-6.741318,-0.038611867352389,5.382662979452537,1
3.5920625,0.06318861,0.1508616219579646,1822.7336351805168,1542.9991907243905,3232.784845132743,0.026896333,201.1985653864752,42.95489301113725,674.0489877953702,1895.8915596241968,2903.458396877311,17.6119144477576,0.1858407079646017,-292.7404,81.19786,-3.0578709,16.344769,3.617093,-14.990666,-17.667732,-14.2406845,-11.245135,-7.6550927,2.402958,-3.21937,0.98664707,0.1451263622858239,3.900937065437191,1
3.08,0.058636036,0.1276930976159793,1565.5338089574443,1475.2325580712022,3027.867268041237,0.022972856,101.5788512643986,12.271641704552303,673.139465459464,1793.333948444032,2805.7489995938517,9.26578778644055,0.1958762886597938,-272.92267,111.86607,-5.623854,29.511875,5.1353064,13.168074,-33.978558,-17.170322,-10.533233,-12.126914,5.9771714,-6.5700893,-6.4990273,-0.6734124610655965,4.824514392471902,1
2.9380625,0.062209144,0.0386007557744565,854.7195753108643,1056.368251932288,1694.8029891304348,0.13564382,203.1833859378692,17.08888035077699,514.364747029428,1790.1581841018824,2792.055632269828,19.33765925423388,0.2065217391304347,-348.31024,112.297165,-17.892921,19.555906,14.20296,-19.362425,-11.8021145,-17.01748,-5.34886,-12.613928,-4.6469035,1.8358208,1.1950263,0.2870190667434318,1.2872826556566492,0
3.7159375,0.056118347,0.1000016693376068,1281.3248973503576,1221.999610117857,2432.4919871794878,0.124243185,173.6800942030293,34.55699550930248,643.6154258552294,1870.5838502021784,2864.606104448342,14.707953567895997,0.2393162393162393,-325.9046,97.93722,-15.165569,17.81153,-0.21912919,-13.082035,-9.994594,-10.011192,-6.8008604,-13.565793,1.2501572,0.5794884,-1.2111995,0.039740837848494,3.448963918223788,0
2.5680625,0.058520764,0.1306182484567901,1606.879484490156,1545.442338738022,3119.502314814815,0.014695725,169.3738528989361,43.62644520057411,636.6054430071717,1898.262381848809,2773.619026522627,13.26403373026047,0.1975308641975308,-295.77454,98.411934,-4.8766656,30.029562,11.799369,-18.701183,-19.239372,-8.6070175,-10.089505,-8.627414,6.6227574,-13.080782,2.9914043,0.1005044803088229,4.806725861243739,1
5.64,0.06598244,0.0883458024364406,1283.2277240352018,1272.704286624746,2561.3965395480227,0.0132325925,128.77144095691352,22.36599134415604,611.0107314115874,1821.6476957632565,2782.346764887259,12.124377713452793,0.1807909604519774,-294.03873,128.91531,-15.573465,35.554626,4.8919225,-8.485288,-3.5632539,-19.926926,-12.704708,-12.492089,-8.777951,-4.909204,-3.2248025,-0.6741295410281212,3.530070171475999,1
2.5040625,0.05777749,0.0929217761075949,1466.4434578409855,1430.1269271121373,2789.0625,0.016755695,205.988022109477,44.765591596491504,627.9975931678862,1911.838612949133,2914.016495256676,14.985335266100188,0.2151898734177215,-308.62753,93.23726,-11.612858,21.93102,-17.860771,-5.363788,-14.884848,-6.5171394,-22.667055,-5.8513136,-6.327643,-1.9013705,-1.437999,0.0395880572511307,4.672225308015965,1
3.657875,0.058974005,0.0895380434782608,1182.4272114426851,1071.4774566500366,2218.2065217391305,0.1207851,122.59419424697856,16.750938476264544,640.7019932559524,1750.6526742713556,2841.305412392427,14.172074894190487,0.2608695652173913,-335.3151,127.4868,-23.111765,26.39443,3.4756682,-3.5031543,-3.182847,-16.905163,-6.965473,-7.706584,-8.216683,-1.9643652,0.48789188,-0.9736572559836458,3.661679903238885,0
5.256,0.06276489,0.1087062026515151,1367.8477417645825,1181.0216786081703,2417.660984848485,0.014149946,127.84092520015103,23.83491393771609,682.5909768607204,1666.5017065323225,2759.9845556343425,12.396586969891064,0.1818181818181818,-287.13248,134.99936,-15.345596,20.340374,-2.682672,-6.0230823,-6.386205,-14.0457945,-8.802746,-4.03148,-6.3725624,-5.405574,-1.3659955,-0.917271853312054,5.77438719118714,1
6.6640625,0.0644617,0.0937009382476076,1297.9984757717948,1322.3675426656234,2470.1704545454545,0.012826088,190.5046491010828,36.29141068697199,640.1428814041783,1777.844208378072,2742.5841366380505,16.551180675455434,0.1148325358851674,-302.83356,117.7867,-14.300414,18.053848,-2.7775903,-13.747963,-5.8139067,-12.533847,-18.017565,-10.565778,-5.0548425,-2.2169037,0.9170067,-0.2270904811680283,7.477731330033624,1
2.613,0.052558735,0.1877024580792683,1893.8066593658984,1323.966739239652,3050.400152439024,0.16229802,186.6330949050526,16.79645120574059,628.8178685231051,1790.1696668490954,2989.986579947751,13.146097872162107,0.3048780487804878,-341.16443,76.0964,2.9339347,9.870225,8.809413,-10.0858135,-9.372706,-8.97553,-6.1262455,-6.495645,2.2500372,-4.0714254,-1.9864498,0.0304846662237059,4.772805114990764,0
7.059625,0.06567529,0.0963637408088235,1239.837561948036,1221.2321332213482,2281.285350678733,0.07029657,187.98440516509277,28.62474446901484,644.1786743522513,1816.6567755223127,2872.345776871258,18.66106766859537,0.1764705882352941,-329.75803,111.14472,-6.180711,14.435559,1.8958275,-10.249542,-4.921,-12.730546,-12.788556,-11.081859,-3.868264,0.3543051,-1.8232988,0.0227840087170361,4.086650279497279,0
3.0541875,0.056454305,0.0483194986979166,1055.2242398612736,1185.2989819860256,2086.018880208333,0.1326174,225.4948323186801,15.408413888291118,666.2738897460586,1876.6350713416705,3031.7340333872758,17.801316302151566,0.2916666666666667,-339.8002,88.71999,-21.825851,13.627468,-10.455223,-4.2448425,-23.031898,-8.517669,-6.200475,-6.6739864,-9.33538,4.2202806,-3.1398754,0.4646455209767523,3.230619130408406,0
3.5280625,0.06207424,0.1301951365427928,1579.5869080425632,1402.6094558943385,2954.251126126126,0.019048283,178.9952778964176,30.61528479674705,648.8096747267573,1841.2335316131123,2744.3493634697315,14.060568289085532,0.1711711711711711,-287.54706,109.950424,-29.839672,19.28944,-1.896277,-17.977516,-13.37788,-10.090805,-8.573855,-11.658291,4.915356,-4.0066023,-0.1414126,-0.0772394391060167,3.389472337373346,1
3.656,0.059917502,0.1365531589673913,1765.96799020506,1586.161845073436,3349.796195652174,0.018545682,225.68603456418464,42.07943068433173,751.5556713272697,1925.1508325857717,2917.261362827302,12.925616190371173,0.1391304347826087,-267.0767,84.66975,-20.256496,5.8262424,-18.67764,-14.908062,-17.003986,-5.7973685,-16.223082,-9.647523,-6.97589,-2.1690853,-6.0300984,-0.3526579452286358,7.398266891962368,1
6.28175,0.06260676,0.0718120439403553,1042.426444624705,1038.8212126367232,1996.2722081218276,0.071133725,123.16050990202736,19.69626856925328,578.1651716287528,1611.275392570881,2772.727987679583,13.705563752585896,0.2081218274111675,-321.83307,143.0753,-16.1999,21.558525,-2.9831657,-3.676406,-1.2276347,-18.043615,-11.975266,-8.444485,-7.687049,-0.86160976,-1.4163648,-0.9521534179564513,4.609216594112821,0
2.44,0.055226095,0.1489194399350649,1848.865972008228,1657.1359938912165,3439.935064935065,0.027854972,189.2208040181961,34.50133354298737,724.9603258493945,1824.1336034696017,2864.246177576701,12.330428337404683,0.2727272727272727,-283.38168,93.968094,-7.9305096,11.560723,4.931591,-9.850704,-9.671264,-11.822149,-2.3949342,-5.864993,0.99339056,-15.37781,-0.5185813,-0.058521905709293,4.796055525326796,1
2.8880625,0.060255274,0.1254292582417582,1625.4383417443837,1365.6495303373497,2916.3804945054944,0.02117109,187.6478865493216,25.078711646440876,660.3595324378042,1895.2567192549225,2728.0587000164965,14.965923862256124,0.1868131868131868,-293.91092,97.67799,-33.6293,25.5961,-3.8001294,-16.321278,-11.097513,-14.415349,-11.588713,-11.600031,5.248301,-1.7478502,1.2771738,-0.0661192908797768,4.633216554916901,1
2.44,0.057253316,0.1855722402597402,2009.0186374336895,1602.5912575475168,3485.9983766233768,0.029171774,186.45353974977075,25.501052359726707,649.0321072484174,1789.12007660358,2829.382892646929,12.681693944962452,0.2077922077922078,-280.37207,93.808815,-2.1551197,19.53726,3.5901172,-7.6427326,-12.0027,-9.611711,-9.568403,-7.4435244,3.2308838,-11.042385,1.6522233,-0.3074821840538918,6.766463443818306,1
